id,sentence,polarity
https://openreview.net/forum?id=S1vyujVye,"For CIFAR I’d expect that one can try to pre-train on, say, Imagenet + CIFAR to build a better representation.",0
https://openreview.net/forum?id=S1vyujVye,Have the authors considered this?,0
https://openreview.net/forum?id=S1vyujVye,"All in all, this is an interesting piece of work with some obvious applications, and it seems relatively straightforward to implemenent and try.",1
https://openreview.net/forum?id=S1vyujVye,"I think I would’ve liked more understanding of what the spatial contrasting actually learns, more empirical studies on the effects of various parameter choices (e.g., patch size) and more attempts at beating the state of the art (e.g. CIFAR).",0
https://openreview.net/forum?id=S1HEBe_Jl,"The submission proposes to modify the typical GAN architecture slightly to include ""encrypt"" (Alice) and ""decrypt"" (Bob) modules as well as a module trying to decrypt the signal without a key (Eve).",0
https://openreview.net/forum?id=S1HEBe_Jl,"Through repeated transmission of signals, the adversarial game is intended to converge to a system in which Alice and Bob can communicate securely (or at least a designated part of the signal should be secure), while a sophisticated Eve cannot break their code.",1
https://openreview.net/forum?id=S1HEBe_Jl,Examples are given on toy data:,1
https://openreview.net/forum?id=S1HEBe_Jl,"""As a proof-of-concept, we implemented Alice, Bob, and Eve networks that take N-bit random plain-text and key values, and produce N-entry floating-point ciphertexts, for N = 16, 32, and 64.",1
https://openreview.net/forum?id=S1HEBe_Jl,"Both plaintext and key values are uniformly distributed.""",0
https://openreview.net/forum?id=S1HEBe_Jl,The idea considered here is cute.,0
https://openreview.net/forum?id=S1HEBe_Jl,"If some, but not necessarily all of the signal is meant to be secure, the modules can learn to encrypt and decrypt a signal, while an adversary is simultaneously learned that tries to break the encryption.",0
https://openreview.net/forum?id=S1HEBe_Jl,"In this way, some of the data can remain unencrypted, while the portion that is e.g. correlated with the encrypted signal will have to be encrypted in order for Eve to not be able to predict the encrypted part.",0
https://openreview.net/forum?id=S1HEBe_Jl,"While this is a nice thought experiment, there are significant barriers to this submission having a practical impact:",0
https://openreview.net/forum?id=S1HEBe_Jl,"1) GANs, and from the convergence figures also the objective considered here, are quite unstable to optimize.",0
https://openreview.net/forum?id=S1HEBe_Jl,The only guarantees of privacy are for an Eve that is converged to a very strong adversary (stronger than a dedicated attack over time).,0
https://openreview.net/forum?id=S1HEBe_Jl,"I do not see how one can have any sort of reliable guarantee of the safety of the data transmission from the proposed approach, at least the paper does not outline such a guarantee.",0
https://openreview.net/forum?id=S1HEBe_Jl,"2) Public key encryption systems are readily available, computationally feasible, and successfully applied almost anywhere.",1
https://openreview.net/forum?id=S1HEBe_Jl,The toy examples given in the paper do not at all convince me that this is solving a real-world problem at this point.,0
https://openreview.net/forum?id=S1HEBe_Jl,"Perhaps a good example will come up in the near future, and this work will be shown to be justified, but until such an example is shown, the approach is more of an interesting thought experiment.",0
https://openreview.net/forum?id=S1HEBe_Jl,The paper deals with an interesting application of adversarial training to encryption.,1
https://openreview.net/forum?id=S1HEBe_Jl,"It considers the standard scenario of Alice, Eve and Bob, where A and B aim to exchange messages conditioned on a shared key, while Eve should be unable to encrypt the message.",1
https://openreview.net/forum?id=S1HEBe_Jl,"Experiments are performed in a simple symmetric 16 bit encryption task, and an application on privacy.",1
https://openreview.net/forum?id=S1HEBe_Jl,"The concepts, ideas and previous literature are quite nicely and carefully presented.",1
https://openreview.net/forum?id=S1HEBe_Jl,The only major concern I have - and I apologize to the authors for not raising this earlier - are the experiments in section 3.,0
https://openreview.net/forum?id=S1HEBe_Jl,"In particular, I don't quite get the scenario.",0
https://openreview.net/forum?id=S1HEBe_Jl,"The reasoning here seems to be as follows: given information < A, B, C, D >, I want to give the public the value of D (e.g. movies watched) without releasing information about C (e.g. gender).",0
https://openreview.net/forum?id=S1HEBe_Jl,"In this scenario, Eve would need to be able to reconstruct D as good as possible without gaining information about C.",0
https://openreview.net/forum?id=S1HEBe_Jl,"What is described in section 3, however, is that D and D-public are both reconstructed by Bob, but why would Bob reconstruct the latter (he is not public, in particular because he is allowed to reconstruct C, which is not tested here)?",0
https://openreview.net/forum?id=S1HEBe_Jl,"Also, Eve only tries to estimate C, thus rendering the scenario not different in any way to the scenario considered in section 2.",0
https://openreview.net/forum?id=S1HEBe_Jl,I have two more minor concerns:,1
https://openreview.net/forum?id=S1HEBe_Jl,"1) As raised in the pre-review, Eve should actually be stronger then Alice and Bob in order to be able to compensate for the missing key.",0
https://openreview.net/forum?id=S1HEBe_Jl,The authors noted they have been doing these experiments and are going to add the results.,1
https://openreview.net/forum?id=S1HEBe_Jl,2) In any natural encryption case I would expect the length of the key to be much shorter then the length of the message.,0
https://openreview.net/forum?id=S1HEBe_Jl,"This, however, could potentially make the scenario much easier for Eve (although I doubt any of the results will change if the key is long enough).",0
https://openreview.net/forum?id=S1HEBe_Jl,"I like the creative application of adversarial training to a completely different domain, and I believe it could be the starting point of a very interesting direction in cryptographic systems or in privacy applications (although it is unclear whether the weak guarantees of neural network based approaches can ever be overcome).",1
https://openreview.net/forum?id=S1HEBe_Jl,"At the same time the application in the privacy setting leaves me quite confused, and the symmetric encryption example is not particularly strong either.",0
https://openreview.net/forum?id=S1HEBe_Jl,"I'd appreciate if the authors could address the major concern I raised above, and I will be quite happy to raise the score in case this confusion can be resolved.",1
https://openreview.net/forum?id=S1HEBe_Jl,This paper proposed to use GAN for encrypted communications.,0
https://openreview.net/forum?id=S1HEBe_Jl,"In section 2, the authors proposed a 3 part neural network trained to encode and decode data.",1
https://openreview.net/forum?id=S1HEBe_Jl,This model does not have any practical value except paving the way for describing the next model in section 3: it is strictly worse than any provable cryptography system.,0
https://openreview.net/forum?id=S1HEBe_Jl,"In section 3, the authors designed a task where they want to hide part of the data, which has correlated fields, while publishing the rest.",1
https://openreview.net/forum?id=S1HEBe_Jl,"However, I'm having trouble thinking of an application where this system is better than simply decorrelating the data and encrypting the fields one wants to hide with a provable cryptography system while publishing the rest in plain text.",0
https://openreview.net/forum?id=BJO-BuT1g,This paper addresses the problem of efficient neural stylization.,1
https://openreview.net/forum?id=BJO-BuT1g,"Instead of training a separate network for N different styles (as is done, e.g., in Johnson et al.), this paper extends the instance normalization work of Ulyanov et al. to train a single network and learn a smaller set “conditional instance normalization” parameters dependent on the desired output style.",1
https://openreview.net/forum?id=BJO-BuT1g,The conditional instance normalization applies a learnt affine transformation on normalized feature maps at each layer in the network.,0
